date,count
03/11/2021,155
03/10/2021,168
03/09/2021,226
03/08/2021,184
03/07/2021,366
03/06/2021,366
03/05/2021,366
03/04/2021,368
03/03/2021,186
03/02/2021,269
03/01/2021,243
02/28/2021,330
02/27/2021,330
02/26/2021,330
02/25/2021,178
02/24/2021,259
02/23/2021,226
02/22/2021,147
02/21/2021,258
02/20/2021,258
02/19/2021,258
02/18/2021,228
02/17/2021,292
02/16/2021,211
02/15/2021,169
02/14/2021,203
02/13/2021,203
02/12/2021,203
02/11/2021,225
02/10/2021,169
02/09/2021,196
02/08/2021,143
02/07/2021,129
02/06/2021,129
02/05/2021,129
02/04/2021,189
02/03/2021,147
02/02/2021,177
02/01/2021,272
01/31/2021,351
01/30/2021,351
01/29/2021,351
01/28/2021,412
01/27/2021,222
01/26/2021,164
01/25/2021,164
01/24/2021,201
01/23/2021,201
01/22/2021,201
01/21/2021,162
01/20/2021,152
01/19/2021,174
01/18/2021,286
01/17/2021,126
01/16/2021,126
01/15/2021,126
01/14/2021,153
01/13/2021,137
01/12/2021,181
01/11/2021,326
01/10/2021,131
01/09/2021,131
01/08/2021,131
01/07/2021,134
01/06/2021,148
01/05/2021,142
01/04/2021,116
01/03/2021,108
01/02/2021,108
01/01/2021,108
12/31/2020,108
12/30/2020,139
12/29/2020,108
12/28/2020,102
12/27/2020,102
12/26/2020,102
12/25/2020,102
12/24/2020,102
12/23/2020,122
12/22/2020,255
12/21/2020,236
12/20/2020,201
12/19/2020,201
12/18/2020,201
12/17/2020,216
12/16/2020,194
12/15/2020,312
12/14/2020,227
12/13/2020,146
12/12/2020,146
12/11/2020,146
12/10/2020,213
