date,count
06/20/2021,83
06/19/2021,71
06/18/2021,71
06/17/2021,93
06/16/2021,90
06/15/2021,105
06/14/2021,110
06/13/2021,108
06/12/2021,80
06/11/2021,82
06/10/2021,88
06/09/2021,103
06/08/2021,78
06/07/2021,83
06/06/2021,101
06/05/2021,96
06/04/2021,97
06/03/2021,122
06/02/2021,94
06/01/2021,82
05/31/2021,87
05/30/2021,54
05/29/2021,50
05/28/2021,49
05/27/2021,70
05/26/2021,127
05/25/2021,60
05/24/2021,66
05/23/2021,44
05/22/2021,51
05/21/2021,67
05/20/2021,120
05/19/2021,53
05/18/2021,220
05/17/2021,203
05/16/2021,257
05/15/2021,257
05/14/2021,326
05/13/2021,292
05/12/2021,286
05/11/2021,470
05/10/2021,371
05/09/2021,613
05/08/2021,644
05/07/2021,634
05/06/2021,470
05/05/2021,636
05/04/2021,380
05/03/2021,672
05/02/2021,503
05/01/2021,667
04/30/2021,655
04/29/2021,456
04/28/2021,472
04/27/2021,495
04/26/2021,441
04/25/2021,296
04/24/2021,302
04/23/2021,356
04/22/2021,386
04/21/2021,493
04/20/2021,599
04/19/2021,527
04/18/2021,645
04/17/2021,807
04/16/2021,817
04/15/2021,845
04/14/2021,839
04/13/2021,856
04/12/2021,839
04/11/2021,844
04/10/2021,850
04/09/2021,840
04/08/2021,836
04/07/2021,801
04/06/2021,836
04/05/2021,847
04/04/2021,830
04/03/2021,797
04/02/2021,823
04/01/2021,813
03/31/2021,804
03/30/2021,810
03/29/2021,810
03/28/2021,743
03/27/2021,731
03/26/2021,740
03/25/2021,655
03/24/2021,680
03/23/2021,732
03/22/2021,736
03/21/2021,813
03/20/2021,822
03/19/2021,821
03/18/2021,821
03/17/2021,844
03/16/2021,827
03/15/2021,809
03/14/2021,820
03/13/2021,850
03/12/2021,821
03/11/2021,814
03/10/2021,812
03/09/2021,834
03/08/2021,831
03/07/2021,814
03/06/2021,793
03/05/2021,741
03/04/2021,763
03/03/2021,801
03/02/2021,740
03/01/2021,791
02/28/2021,682
02/27/2021,724
02/26/2021,702
02/25/2021,736
02/24/2021,813
02/23/2021,792
02/22/2021,844
02/21/2021,853
02/20/2021,846
02/19/2021,868
02/18/2021,858
02/17/2021,867
02/16/2021,856
02/15/2021,851
02/14/2021,852
02/13/2021,854
02/12/2021,849
02/11/2021,854
02/10/2021,836
02/09/2021,844
02/08/2021,841
02/07/2021,787
02/06/2021,802
02/05/2021,803
02/04/2021,762
02/03/2021,774
02/02/2021,749
02/01/2021,710
01/31/2021,697
01/30/2021,709
01/29/2021,688
01/28/2021,665
01/27/2021,557
01/26/2021,655
01/25/2021,641
01/24/2021,670
01/23/2021,622
01/22/2021,630
01/21/2021,548
01/20/2021,696
01/19/2021,680
01/18/2021,694
01/17/2021,666
01/16/2021,665
01/15/2021,626
01/14/2021,662
01/13/2021,651
01/12/2021,559
01/11/2021,585
01/10/2021,685
01/09/2021,723
01/08/2021,688
01/07/2021,688
01/06/2021,672
01/05/2021,592
01/04/2021,561
