date,count
22/12/2022,2940
21/12/2022,3185
20/12/2022,3095
19/12/2022,2546
18/12/2022,2414
17/12/2022,2414
16/12/2022,2414
15/12/2022,1948
14/12/2022,2020
13/12/2022,2220
12/12/2022,2270
11/12/2022,2250
10/12/2022,2250
09/12/2022,2250
08/12/2022,2461
07/12/2022,2345
06/12/2022,2445
05/12/2022,2292
04/12/2022,2091
03/12/2022,2091
02/12/2022,2091
01/12/2022,1452
30/11/2022,1298
29/11/2022,1056
28/11/2022,890
27/11/2022,817
26/11/2022,817
25/11/2022,817
24/11/2022,874
23/11/2022,1118
22/11/2022,1118
21/11/2022,1377
20/11/2022,1528
19/11/2022,1528
18/11/2022,1528
17/11/2022,1604
16/11/2022,1827
15/11/2022,1830
14/11/2022,1842
13/11/2022,1527
12/11/2022,1527
11/11/2022,1527
10/11/2022,1811
09/11/2022,1634
08/11/2022,1574
07/11/2022,1880
06/11/2022,2155
05/11/2022,2155
04/11/2022,2155
03/11/2022,1817
02/11/2022,1817
01/11/2022,1676
31/10/2022,1580
30/10/2022,1987
29/10/2022,1987
28/10/2022,1987
27/10/2022,1661
26/10/2022,1385
25/10/2022,1572
24/10/2022,1921
23/10/2022,1984
22/10/2022,1984
21/10/2022,1984
20/10/2022,1824
19/10/2022,1645
18/10/2022,1803
17/10/2022,2355
16/10/2022,2216
15/10/2022,2216
14/10/2022,2216
13/10/2022,2880
12/10/2022,2645
11/10/2022,2684
10/10/2022,2155
09/10/2022,2155
08/10/2022,2155
07/10/2022,2155
06/10/2022,1964
05/10/2022,2225
04/10/2022,2265
03/10/2022,3087
02/10/2022,3022
01/10/2022,3022
30/09/2022,3022
29/09/2022,2810
28/09/2022,3079
27/09/2022,2977
26/09/2022,3078
25/09/2022,2594
24/09/2022,2594
23/09/2022,2594
22/09/2022,2594
21/09/2022,2596
20/09/2022,2233
19/09/2022,2440
18/09/2022,2440
17/09/2022,2440
16/09/2022,2440
15/09/2022,2254
14/09/2022,2319
13/09/2022,1728
12/09/2022,1743
11/09/2022,2081
10/09/2022,2081
09/09/2022,2081
08/09/2022,2309
07/09/2022,2774
06/09/2022,2544
05/09/2022,2598
04/09/2022,2560
03/09/2022,2560
02/09/2022,2560
01/09/2022,2367
31/08/2022,1817
30/08/2022,1623
29/08/2022,2109
28/08/2022,1425
27/08/2022,1425
26/08/2022,1425
25/08/2022,1429
24/08/2022,1686
23/08/2022,1835
22/08/2022,1538
21/08/2022,1488
20/08/2022,1488
19/08/2022,1488
18/08/2022,1593
17/08/2022,1380
16/08/2022,1657
15/08/2022,1638
14/08/2022,1539
13/08/2022,1539
12/08/2022,1539
11/08/2022,1997
10/08/2022,1997
09/08/2022,1819
08/08/2022,1588
07/08/2022,1488
06/08/2022,1488
05/08/2022,1488
04/08/2022,1684
03/08/2022,1709
02/08/2022,1496
01/08/2022,939
31/07/2022,1154
30/07/2022,1154
29/07/2022,1154
28/07/2022,874
27/07/2022,971
26/07/2022,889
25/07/2022,955
24/07/2022,877
23/07/2022,877
22/07/2022,877
21/07/2022,833
20/07/2022,1016
19/07/2022,1506
18/07/2022,1657
17/07/2022,1657
16/07/2022,1657
15/07/2022,1657
14/07/2022,1470
13/07/2022,1603
12/07/2022,1760
11/07/2022,1178
10/07/2022,1727
09/07/2022,1727
08/07/2022,1727
07/07/2022,1789
06/07/2022,2031
05/07/2022,1811
04/07/2022,1975
03/07/2022,2381
02/07/2022,2381
01/07/2022,2381
30/06/2022,2022
29/06/2022,1696
28/06/2022,1661
27/06/2022,1996
26/06/2022,2265
25/06/2022,2265
24/06/2022,2265
23/06/2022,2565
22/06/2022,2723
21/06/2022,2656
20/06/2022,3125
19/06/2022,2914
18/06/2022,2914
17/06/2022,2914
16/06/2022,2494
15/06/2022,2628
14/06/2022,2166
13/06/2022,1818
12/06/2022,1164
11/06/2022,1164
10/06/2022,1164
09/06/2022,703
08/06/2022,686
07/06/2022,951
06/06/2022,933
05/06/2022,1042
04/06/2022,1042
03/06/2022,1042
02/06/2022,1126
01/06/2022,998
31/05/2022,1385
30/05/2022,1320
29/05/2022,1781
28/05/2022,1781
27/05/2022,1781
26/05/2022,1960
25/05/2022,2116
24/05/2022,2067
23/05/2022,1706
22/05/2022,2121
21/05/2022,2121
20/05/2022,2121
19/05/2022,2374
18/05/2022,2163
17/05/2022,2347
16/05/2022,2403
15/05/2022,2263
14/05/2022,2263
13/05/2022,2263
12/05/2022,2884
11/05/2022,2503
10/05/2022,2367
09/05/2022,2225
08/05/2022,1830
07/05/2022,1830
06/05/2022,1830
05/05/2022,2129
04/05/2022,2129
03/05/2022,2129
02/05/2022,2129
01/05/2022,2192
30/04/2022,2192
29/04/2022,2192
28/04/2022,2192
