date,count
19/10/2022,20
18/10/2022,18
17/10/2022,9
16/10/2022,9
15/10/2022,9
14/10/2022,9
13/10/2022,3
12/10/2022,9
11/10/2022,17
10/10/2022,18
09/10/2022,18
08/10/2022,18
07/10/2022,18
06/10/2022,18
05/10/2022,21
04/10/2022,12
03/10/2022,8
02/10/2022,4
01/10/2022,4
30/09/2022,4
29/09/2022,7
28/09/2022,5
27/09/2022,9
26/09/2022,8
25/09/2022,7
24/09/2022,7
23/09/2022,7
22/09/2022,7
21/09/2022,15
20/09/2022,16
19/09/2022,24
18/09/2022,24
17/09/2022,24
16/09/2022,24
15/09/2022,36
14/09/2022,36
13/09/2022,34
12/09/2022,26
11/09/2022,21
10/09/2022,21
09/09/2022,21
08/09/2022,16
07/09/2022,11
06/09/2022,14
05/09/2022,14
04/09/2022,15
03/09/2022,15
02/09/2022,15
01/09/2022,17
31/08/2022,28
30/08/2022,24
29/08/2022,25
28/08/2022,22
27/08/2022,22
26/08/2022,22
25/08/2022,23
24/08/2022,24
23/08/2022,33
22/08/2022,26
21/08/2022,47
20/08/2022,47
19/08/2022,47
18/08/2022,70
17/08/2022,60
16/08/2022,50
15/08/2022,45
14/08/2022,39
13/08/2022,39
12/08/2022,39
11/08/2022,34
10/08/2022,34
09/08/2022,33
08/08/2022,19
07/08/2022,22
06/08/2022,22
05/08/2022,22
04/08/2022,18
03/08/2022,18
02/08/2022,12
01/08/2022,18
31/07/2022,13
30/07/2022,13
29/07/2022,13
28/07/2022,11
27/07/2022,16
26/07/2022,20
25/07/2022,23
24/07/2022,23
23/07/2022,23
22/07/2022,23
21/07/2022,30
20/07/2022,22
19/07/2022,20
18/07/2022,22
17/07/2022,22
16/07/2022,22
15/07/2022,22
14/07/2022,25
13/07/2022,28
12/07/2022,16
11/07/2022,27
10/07/2022,19
09/07/2022,19
08/07/2022,19
07/07/2022,14
06/07/2022,13
05/07/2022,7
04/07/2022,13
03/07/2022,11
02/07/2022,11
01/07/2022,11
30/06/2022,32
29/06/2022,39
28/06/2022,27
27/06/2022,36
26/06/2022,35
25/06/2022,35
24/06/2022,35
23/06/2022,18
22/06/2022,18
21/06/2022,16
20/06/2022,12
19/06/2022,10
18/06/2022,10
17/06/2022,10
16/06/2022,7
15/06/2022,8
14/06/2022,15
13/06/2022,16
12/06/2022,24
11/06/2022,24
10/06/2022,24
09/06/2022,34
08/06/2022,28
07/06/2022,28
06/06/2022,23
05/06/2022,31
04/06/2022,31
03/06/2022,31
02/06/2022,29
01/06/2022,44
31/05/2022,23
30/05/2022,14
29/05/2022,13
28/05/2022,13
27/05/2022,13
26/05/2022,15
25/05/2022,15
24/05/2022,27
23/05/2022,41
22/05/2022,55
21/05/2022,55
20/05/2022,55
19/05/2022,79
18/05/2022,67
17/05/2022,62
16/05/2022,42
15/05/2022,10
14/05/2022,10
13/05/2022,10
12/05/2022,7
11/05/2022,15
10/05/2022,15
09/05/2022,9
08/05/2022,12
07/05/2022,12
06/05/2022,12
05/05/2022,11
04/05/2022,11
03/05/2022,11
02/05/2022,11
01/05/2022,7
30/04/2022,7
29/04/2022,7
28/04/2022,7
